startTime,endTime,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
2022-06-01 00:00:00,2022-06-01 01:00:00,4361.75,14702.25,2994.25,4345.5,306.25,25.0,63.0,1654.25,60.25,3818.0,227.0,89.0,0.0,914.75,105.25,2819.75,5731.25,2925.0,30755.0,36486.25,16,8
2022-06-01 01:00:00,2022-06-01 02:00:00,4342.25,14598.0,3107.25,4212.75,306.0,25.0,80.5,1667.75,139.0,3819.0,227.0,89.0,0.0,913.5,54.25,3476.75,6445.75,3531.0,30612.25,37058.0,17,10
2022-06-01 02:00:00,2022-06-01 03:00:00,4368.0,14609.5,3208.75,4259.25,306.0,25.0,88.25,1648.75,162.5,3819.25,227.0,89.0,1.25,910.25,44.25,4141.5,7110.75,4187.0,30797.75,37908.5,19,11
2022-06-01 03:00:00,2022-06-01 04:00:00,4404.25,14749.0,3356.0,4667.25,306.0,25.0,71.0,1646.5,178.0,3821.75,227.0,89.0,307.25,901.25,178.75,4841.75,8238.5,5327.75,31531.25,39769.75,21,13
2022-06-01 04:00:00,2022-06-01 05:00:00,4626.75,14745.25,3492.0,5174.5,306.0,25.0,1186.0,1651.0,285.75,3824.0,227.0,89.0,2597.75,889.75,237.0,4821.5,11782.75,7656.25,32395.5,44178.25,27,17
2022-06-01 05:00:00,2022-06-01 06:00:00,4758.25,14753.5,3559.5,5264.25,306.0,24.0,2781.0,1628.5,339.0,3827.0,227.0,89.0,7537.25,888.25,119.25,3377.75,16784.0,11034.25,32695.5,49479.5,34,22
2022-06-01 06:00:00,2022-06-01 07:00:00,4774.75,14771.25,3646.25,5210.5,306.0,22.75,3850.75,1627.25,276.5,3827.0,227.0,89.0,14340.5,886.25,42.0,2251.75,23386.75,16634.25,32762.75,56149.5,42,30
2022-06-01 07:00:00,2022-06-01 08:00:00,4686.0,14776.5,3571.75,5140.5,306.0,22.0,1067.0,1619.75,221.5,3822.5,227.0,89.0,21087.75,853.75,27.0,2403.25,27391.0,23518.0,32530.25,59921.25,46,39
2022-06-01 08:00:00,2022-06-01 09:00:00,4547.0,14764.5,3299.25,5040.0,306.25,21.5,363.0,1607.25,216.25,3787.0,227.0,89.0,25707.5,852.5,33.0,2888.25,31778.25,28628.75,31971.0,63749.25,50,45
2022-06-01 09:00:00,2022-06-01 10:00:00,4486.75,14719.0,3308.0,4986.25,306.0,21.0,595.25,1608.25,244.75,3698.5,227.0,89.0,27741.0,849.25,11.75,4396.25,35556.5,32149.0,31731.5,67288.0,53,48
2022-06-01 10:00:00,2022-06-01 11:00:00,4417.0,14519.5,3302.25,4583.5,306.0,21.0,374.5,1617.5,177.5,3626.75,227.0,89.0,28066.5,851.0,17.25,6323.0,37537.25,34406.75,30982.0,68519.25,55,50
2022-06-01 11:00:00,2022-06-01 12:00:00,4406.25,14385.0,3355.25,4366.75,306.0,20.0,41.0,1631.0,201.5,3623.5,227.0,89.0,27490.25,838.75,43.5,8209.0,38564.0,35742.75,30669.75,69233.75,56,52
2022-06-01 12:00:00,2022-06-01 13:00:00,4398.25,14429.25,3298.5,4169.25,306.0,20.0,161.75,1629.5,194.25,3619.0,227.0,89.0,25907.0,834.75,104.0,9348.5,38288.75,35359.5,30447.25,68736.0,56,51
2022-06-01 13:00:00,2022-06-01 14:00:00,4394.0,14425.75,3382.5,4217.25,306.0,20.0,279.75,1637.25,153.5,3548.25,227.0,89.0,22284.0,833.25,158.5,9865.0,35320.25,32307.5,30500.75,65821.0,54,49
2022-06-01 14:00:00,2022-06-01 15:00:00,4460.0,14458.25,3419.25,4413.75,306.0,20.0,442.75,1638.25,187.25,3624.5,227.0,89.0,17827.25,880.75,304.5,9524.25,30914.0,27656.0,30908.75,61822.75,50,45
2022-06-01 15:00:00,2022-06-01 16:00:00,4573.0,14636.75,3600.25,4941.25,306.0,21.0,1084.75,1631.25,285.0,3759.25,227.0,89.0,13146.0,882.25,408.25,8234.5,25782.0,21788.75,32043.5,57825.5,45,38
2022-06-01 16:00:00,2022-06-01 17:00:00,4760.25,14696.25,3734.25,5197.5,306.0,21.25,1721.5,1638.5,298.0,3800.75,227.0,89.0,8110.25,902.5,621.5,7134.75,20537.25,15866.5,32722.0,53259.25,39,30
2022-06-01 17:00:00,2022-06-01 18:00:00,4810.0,14673.5,3738.25,5252.75,306.0,20.0,2829.0,1629.0,183.5,3806.5,227.0,89.0,3945.5,892.5,833.0,6437.5,16859.0,11216.0,32814.0,49673.0,34,23
2022-06-01 18:00:00,2022-06-01 19:00:00,4788.5,14694.75,3838.0,5104.75,306.0,20.75,2585.25,1622.25,222.0,3810.5,227.0,89.0,1152.25,899.0,1062.75,6037.5,13690.75,8252.5,32769.5,46460.25,29,18
2022-06-01 19:00:00,2022-06-01 20:00:00,4759.25,14649.25,3838.25,4821.75,306.0,21.0,3662.25,1622.0,304.0,3813.0,227.0,89.0,59.75,894.25,1217.0,5163.5,13032.75,6440.25,32414.5,45447.25,29,14
2022-06-01 20:00:00,2022-06-01 21:00:00,4655.5,14604.0,3822.5,4683.25,306.0,21.0,3430.0,1611.5,245.25,3814.25,227.0,89.0,0.0,903.75,1562.25,5007.0,12869.75,6569.25,32112.5,44982.25,29,15
2022-06-01 21:00:00,2022-06-01 22:00:00,4561.0,14632.5,3371.75,4618.0,306.0,21.0,940.0,1621.25,114.25,3813.5,227.0,89.0,0.0,907.75,1962.75,5837.25,11493.25,7800.0,31529.75,43023.0,27,18
2022-06-01 22:00:00,2022-06-01 23:00:00,4435.5,14530.5,3063.75,3914.5,306.75,21.0,101.0,1622.75,240.5,3811.5,223.0,89.0,0.0,798.0,2442.25,6592.0,11906.5,9034.25,30285.5,42192.0,28,21
2022-06-01 23:00:00,2022-06-02 00:00:00,4391.0,14306.5,2580.0,3255.0,311.25,21.0,386.5,1621.5,129.75,3816.75,223.0,89.0,0.0,793.5,2816.5,6885.75,12743.5,9702.25,28883.5,41627.0,31,23
2022-06-02 00:00:00,2022-06-02 01:00:00,4380.0,14266.5,2432.25,2900.5,312.0,21.0,209.5,1626.75,85.0,3816.5,223.0,89.0,0.0,789.25,3337.5,7073.25,13231.25,10410.75,28330.75,41562.0,32,25
2022-06-02 01:00:00,2022-06-02 02:00:00,4372.0,14250.25,2489.75,2754.25,310.5,21.0,187.0,1628.5,72.5,3819.25,223.0,89.0,0.0,781.25,3848.25,7111.0,13738.5,10959.25,28219.0,41957.5,33,26
2022-06-02 02:00:00,2022-06-02 03:00:00,4386.75,14258.0,2471.5,2821.5,308.0,21.0,20.0,1614.25,93.5,3820.0,223.0,89.0,2.25,787.0,4359.5,6999.25,13985.75,11361.0,28288.75,42274.5,33,27
2022-06-02 03:00:00,2022-06-02 04:00:00,4450.5,14262.0,2522.25,3147.5,305.75,21.0,127.25,1592.75,112.0,3822.5,223.0,89.0,367.5,787.5,4493.0,6840.75,14430.75,11701.25,28733.5,43164.25,33,27
2022-06-02 04:00:00,2022-06-02 05:00:00,4675.5,14530.0,2819.25,3457.5,300.0,21.0,370.0,1568.0,249.25,3823.25,223.0,89.0,2829.0,787.0,4430.5,6123.75,16467.5,13383.25,29828.5,46296.0,36,29
2022-06-02 05:00:00,2022-06-02 06:00:00,4770.5,14563.5,2842.75,3583.0,300.0,21.0,2462.5,1543.0,388.75,3822.5,223.0,89.0,8558.0,789.0,4294.5,4797.75,22943.5,17650.25,30105.25,53048.75,43,33
2022-06-02 06:00:00,2022-06-02 07:00:00,4761.0,14289.0,2764.25,3302.75,294.5,20.5,1573.25,1552.5,243.5,3821.25,223.0,89.0,16219.0,782.0,3940.75,4569.5,28990.0,24729.25,29455.75,58445.75,50,42
2022-06-02 07:00:00,2022-06-02 08:00:00,4634.75,13799.25,2713.25,2791.75,289.5,21.75,975.75,1538.25,268.25,3818.75,223.0,89.0,22977.25,774.75,3477.75,5385.0,35507.75,31840.0,28270.25,63778.0,56,50
2022-06-02 08:00:00,2022-06-02 09:00:00,4476.25,13218.0,2234.0,3024.75,289.5,22.0,1027.25,1527.75,328.5,3815.25,223.0,89.0,28032.5,766.25,3179.25,6000.0,40972.5,37211.75,27280.75,68253.25,60,55
2022-06-02 09:00:00,2022-06-02 10:00:00,4419.5,13053.25,1995.25,3007.75,289.0,21.0,574.0,1538.5,255.25,3814.0,223.0,89.0,31055.0,767.75,2723.5,6707.5,43731.5,40486.0,26801.75,70533.25,62,57
2022-06-02 10:00:00,2022-06-02 11:00:00,4396.5,13085.25,2122.5,3002.25,289.0,21.0,316.0,1545.0,211.0,3800.0,223.0,89.0,32241.5,761.25,2492.5,6764.75,44442.0,41498.75,26918.5,71360.5,62,58
2022-06-02 11:00:00,2022-06-02 12:00:00,4383.0,13123.0,2105.25,2838.25,289.5,21.0,180.5,1546.0,195.25,3796.0,223.0,89.0,31658.75,761.5,2805.75,6829.75,44087.5,41294.25,26758.0,70845.5,62,58
2022-06-02 12:00:00,2022-06-02 13:00:00,4377.75,13148.5,1971.0,2589.5,291.0,20.75,201.75,1553.5,282.5,3788.5,223.0,89.0,29711.5,783.75,2632.25,6639.25,41914.25,38983.0,26389.25,68303.5,61,57
2022-06-02 13:00:00,2022-06-02 14:00:00,4389.75,13293.0,2070.5,2973.75,290.75,21.0,461.75,1554.75,320.25,3782.5,223.0,89.0,26815.75,763.5,2375.5,6094.25,38495.75,35285.5,27023.25,65519.0,59,54
2022-06-02 14:00:00,2022-06-02 15:00:00,4441.25,13872.75,2532.25,3244.0,290.25,20.25,541.25,1571.0,263.25,3766.75,223.0,89.0,22912.5,775.75,2306.0,5047.0,33526.0,30265.5,28370.25,61896.25,54,49
2022-06-02 15:00:00,2022-06-02 16:00:00,4570.5,14396.0,3131.0,4097.5,291.25,20.0,498.25,1592.25,325.75,3761.25,223.0,89.0,17461.0,777.25,2037.5,4088.75,26889.75,23587.25,30470.5,57360.25,47,41
2022-06-02 16:00:00,2022-06-02 17:00:00,4761.25,14709.75,3761.0,4762.5,294.75,20.0,1856.25,1592.5,312.25,3762.5,223.0,89.0,10972.0,789.25,1725.25,3262.0,20618.5,15959.25,32274.75,52893.25,39,30
2022-06-02 17:00:00,2022-06-02 18:00:00,4819.5,14745.25,4012.5,4985.25,298.25,20.5,3223.25,1583.0,310.75,3766.25,223.0,89.0,4977.75,791.0,1519.75,2604.25,15119.25,9101.75,32850.0,47969.25,32,19
2022-06-02 18:00:00,2022-06-02 19:00:00,4821.25,14756.5,4153.0,5014.75,298.0,21.0,4831.0,1583.75,310.25,3769.0,223.0,89.0,1392.5,793.25,1364.75,2370.0,12755.5,5127.25,33035.5,45791.0,28,11
2022-06-02 19:00:00,2022-06-02 20:00:00,4790.75,14731.0,4049.75,5347.5,298.0,21.75,4266.5,1588.5,322.75,3775.25,223.0,89.0,69.0,786.25,1041.0,3403.75,11588.5,4513.75,33215.25,44803.75,26,10
2022-06-02 20:00:00,2022-06-02 21:00:00,4676.75,14271.5,3974.25,5210.75,298.75,22.5,2271.5,1584.0,337.75,3775.5,223.0,89.0,0.0,803.5,833.5,4884.5,10826.25,5718.0,32430.5,43256.75,25,13
2022-06-02 21:00:00,2022-06-02 22:00:00,4561.75,14188.5,3726.0,4417.75,298.0,23.25,650.5,1592.5,188.5,3775.5,223.0,89.0,0.0,798.0,624.0,6134.5,10100.25,6758.5,31190.5,41290.75,24,16
2022-06-02 22:00:00,2022-06-02 23:00:00,4424.75,13890.25,3574.25,3371.75,298.0,24.0,123.0,1583.75,85.5,3774.5,226.0,89.0,0.0,792.5,703.0,6186.5,9587.25,6889.5,29559.5,39146.75,24,18
2022-06-02 23:00:00,2022-06-03 00:00:00,4393.75,13768.5,3583.0,2930.0,305.5,24.0,182.0,1583.25,111.0,3781.0,226.0,89.0,0.0,793.0,591.5,6149.25,9523.0,6740.75,28987.75,38510.75,25,18
2022-06-03 00:00:00,2022-06-03 01:00:00,4382.5,13756.5,3648.0,2640.75,313.25,24.5,154.25,1579.75,71.75,3781.5,226.0,89.0,0.0,798.75,533.75,5917.5,9169.25,6451.25,28748.5,37917.75,24,17
2022-06-03 01:00:00,2022-06-03 02:00:00,4379.0,13493.25,3613.5,2841.5,314.0,25.0,18.75,1569.0,66.75,3782.25,226.0,89.0,0.0,784.25,648.5,5696.75,8898.0,6345.25,28649.5,37547.5,24,17
2022-06-03 02:00:00,2022-06-03 03:00:00,4408.25,13500.0,3640.0,2831.75,313.75,25.0,62.25,1562.0,88.0,3786.0,226.0,89.0,3.0,755.0,515.25,5507.0,8606.5,6025.25,28705.75,37312.25,23,16
2022-06-03 03:00:00,2022-06-03 04:00:00,4453.75,13335.5,3658.75,3146.0,314.0,25.0,85.75,1557.25,90.25,3793.75,226.75,89.0,402.75,755.75,396.25,5581.75,8983.75,6380.75,28928.5,37912.25,24,17
2022-06-03 04:00:00,2022-06-03 05:00:00,4674.25,13095.5,3719.0,3506.5,314.0,24.5,1447.75,1564.25,346.25,3793.0,226.0,89.0,3022.75,758.0,252.75,5347.75,12853.0,8623.25,29328.25,42181.25,30,20
2022-06-03 05:00:00,2022-06-03 06:00:00,4784.75,13149.5,3855.5,3663.0,314.0,23.0,4349.5,1535.75,275.5,3783.0,226.0,89.0,8902.5,758.75,225.25,4136.0,20295.25,13263.75,29775.75,50071.0,41,26
2022-06-03 06:00:00,2022-06-03 07:00:00,4780.5,13086.0,3779.0,3530.0,314.0,21.5,2428.5,1526.75,188.25,3777.0,226.0,89.0,16883.0,754.5,189.5,2194.75,24275.75,19267.25,29492.5,53768.25,45,36
2022-06-03 07:00:00,2022-06-03 08:00:00,4636.25,12910.0,3622.75,3134.5,314.0,20.75,725.5,1551.25,222.5,3769.25,226.0,89.0,24597.25,749.5,159.0,1590.0,29704.75,26346.25,28612.75,58317.5,51,45
2022-06-03 08:00:00,2022-06-03 09:00:00,4516.75,12665.75,3269.75,2598.0,314.5,20.0,538.25,1555.25,170.75,3764.75,226.0,89.0,30864.0,778.75,132.25,1697.0,35845.25,32693.25,27355.5,63200.75,57,52
2022-06-03 09:00:00,2022-06-03 10:00:00,4443.25,12588.75,3096.25,2458.5,316.25,19.25,114.25,1555.5,71.75,3750.75,226.0,89.0,34843.5,785.5,138.0,2110.25,39727.0,37091.75,26879.75,66606.75,60,56
2022-06-03 10:00:00,2022-06-03 11:00:00,4389.25,12649.25,2860.75,2198.25,318.0,18.5,156.5,1553.75,101.75,3739.0,226.0,89.0,35643.75,785.5,157.75,2370.0,40876.5,38171.5,26380.5,67257.0,61,57
2022-06-03 11:00:00,2022-06-03 12:00:00,4363.5,12296.25,2814.25,1973.5,319.0,18.0,249.75,1573.0,131.25,3718.0,226.0,89.0,33898.5,782.25,189.75,2480.5,39412.0,36568.75,25710.5,65122.5,61,56
2022-06-03 12:00:00,2022-06-03 13:00:00,4376.0,12354.5,2932.75,2280.75,319.0,18.0,564.5,1573.25,116.0,3708.25,226.0,89.0,29637.0,759.25,260.0,2527.0,35544.0,32424.0,26197.25,61741.25,58,53
2022-06-03 13:00:00,2022-06-03 14:00:00,4395.5,12601.5,3116.5,3132.0,319.0,18.0,595.5,1572.0,115.5,3710.5,226.0,89.0,24169.25,789.0,466.0,2781.5,30595.75,27416.75,27501.0,58096.75,53,47
2022-06-03 14:00:00,2022-06-03 15:00:00,4459.5,12881.25,3437.25,3749.25,319.0,18.0,1233.5,1564.25,126.0,3710.0,226.0,89.0,17901.0,784.0,698.0,3233.0,25646.75,21832.0,28782.25,54429.0,47,40
2022-06-03 15:00:00,2022-06-03 16:00:00,4584.25,12928.5,3719.0,4617.5,319.0,19.25,1231.0,1560.75,186.25,3708.5,226.0,89.0,12095.25,795.0,1031.0,4033.25,21040.75,17159.5,30102.75,51143.5,41,34
2022-06-03 16:00:00,2022-06-03 17:00:00,4733.0,12951.25,3823.5,5001.25,319.0,21.0,1975.0,1563.0,206.75,3708.0,226.0,89.0,7354.75,800.0,1289.5,5144.25,18443.25,13788.5,30762.0,49205.25,37,28
2022-06-03 17:00:00,2022-06-03 18:00:00,4784.5,13026.5,3739.5,5414.0,319.0,21.75,4127.25,1548.0,165.25,3707.0,226.0,89.0,3447.75,795.0,1359.5,6605.5,18159.0,11412.75,31216.5,49375.5,37,23
2022-06-03 18:00:00,2022-06-03 19:00:00,4779.0,13046.25,3333.5,5339.25,319.0,22.0,4874.75,1555.0,266.25,3711.5,226.0,89.0,1046.75,789.5,1432.25,7772.25,17847.75,10251.25,30754.5,48602.25,37,21
2022-06-03 19:00:00,2022-06-03 20:00:00,4729.25,13018.75,3268.25,5111.5,319.0,22.5,2791.0,1553.25,240.0,3724.0,226.0,89.0,63.0,799.75,1709.75,9068.75,16337.0,10841.5,30396.75,46733.75,35,23
2022-06-03 20:00:00,2022-06-03 21:00:00,4628.0,12990.5,3261.5,4776.0,317.0,22.75,1201.75,1542.25,162.0,3733.25,226.0,89.0,0.0,801.5,1836.25,9299.5,14955.0,11135.75,29932.25,44887.25,33,25
2022-06-03 21:00:00,2022-06-03 22:00:00,4535.75,12942.5,3197.0,4578.5,317.0,23.0,812.25,1525.75,152.25,3738.75,226.0,89.0,0.0,801.75,1839.5,8768.0,14011.5,10607.5,29535.5,43547.0,32,24
2022-06-03 22:00:00,2022-06-03 23:00:00,4428.75,12670.25,2527.25,3799.75,317.0,23.0,440.25,1542.25,224.5,3740.25,220.0,89.0,0.0,786.25,1647.0,7863.5,12615.75,9510.5,27703.25,40319.0,31,24
2022-06-03 23:00:00,2022-06-04 00:00:00,4404.0,12656.5,2100.25,3354.25,317.0,23.0,343.5,1537.75,179.75,3739.75,220.0,89.0,0.0,770.75,1643.75,7265.0,11852.5,8908.75,26791.75,38644.25,31,23
2022-06-04 00:00:00,2022-06-04 01:00:00,4378.5,12675.25,2115.5,3148.25,317.0,23.5,100.25,1534.25,146.5,3742.75,220.0,89.0,0.0,769.5,1882.75,7077.0,11622.75,8959.75,26597.25,38220.0,30,23
2022-06-04 01:00:00,2022-06-04 02:00:00,4369.75,12690.25,2116.5,2625.0,317.0,24.0,25.5,1573.5,66.5,3746.5,220.0,89.0,0.0,763.75,1803.0,6797.5,11142.75,8600.5,26085.0,37227.75,30,23
2022-06-04 02:00:00,2022-06-04 03:00:00,4370.25,12706.5,2012.0,2287.75,317.0,24.0,82.5,1575.0,234.0,3746.25,220.0,89.0,2.5,759.0,1454.25,6206.0,10426.25,7662.75,25659.75,36086.0,29,21
2022-06-04 03:00:00,2022-06-04 04:00:00,4413.5,12731.5,2005.0,1965.75,317.0,24.25,117.0,1579.0,156.5,3749.25,220.0,89.0,360.0,762.25,972.5,5958.0,10018.5,7290.5,25402.0,35420.5,28,21
2022-06-04 04:00:00,2022-06-04 05:00:00,4522.75,12509.75,2107.0,2083.0,317.0,24.25,208.0,1605.75,158.25,3697.5,220.0,89.0,2641.5,747.0,806.0,5521.0,11800.75,8968.5,25457.0,37257.75,32,24
2022-06-04 05:00:00,2022-06-04 06:00:00,4610.5,12132.0,2136.75,2062.75,317.0,23.25,509.5,1610.0,383.5,3237.75,220.0,89.0,6680.5,746.75,855.25,3764.75,14662.5,11300.5,24716.75,39379.25,37,29
2022-06-04 06:00:00,2022-06-04 07:00:00,4631.0,11901.75,2117.75,2120.5,317.75,21.5,2141.25,1628.25,279.0,3050.0,220.0,89.0,11872.0,750.0,756.0,2704.0,20241.0,15332.0,24358.75,44599.75,45,34
2022-06-04 07:00:00,2022-06-04 08:00:00,4587.0,11599.5,2141.0,2072.75,319.0,20.75,1966.75,1633.0,318.5,3023.0,220.0,89.0,17142.0,737.25,720.0,2238.75,24866.0,20100.75,23962.25,48828.25,51,41
2022-06-04 08:00:00,2022-06-04 09:00:00,4473.25,11564.75,2085.0,2088.25,320.5,20.0,1579.0,1640.75,328.0,2842.75,220.0,89.0,21678.25,743.0,625.25,2201.25,28904.5,24504.75,23594.5,52499.0,55,47
2022-06-04 09:00:00,2022-06-04 10:00:00,4412.25,11542.0,2087.5,2083.5,321.0,19.5,360.25,1658.5,183.75,2833.25,220.0,89.0,25165.0,740.0,696.0,2706.0,31618.0,28567.0,23499.5,55117.5,57,52
2022-06-04 10:00:00,2022-06-04 11:00:00,4375.75,11532.75,2020.0,1914.25,321.0,19.0,69.0,1660.0,115.75,2715.0,220.0,89.0,26936.5,745.5,807.75,3149.0,33591.5,30893.25,23098.75,56690.25,59,54
2022-06-04 11:00:00,2022-06-04 12:00:00,4362.25,11537.75,2062.5,1872.5,321.0,18.5,121.25,1651.5,243.0,2698.0,220.0,89.0,27787.5,747.0,532.75,3348.25,34538.75,31668.5,23074.0,57612.75,60,55
2022-06-04 12:00:00,2022-06-04 13:00:00,4350.0,11500.75,2005.5,1758.5,321.0,18.0,48.75,1653.25,196.0,2689.25,220.0,89.0,28008.5,743.75,412.0,3186.0,34355.25,31606.5,22845.0,57200.25,60,55
2022-06-04 13:00:00,2022-06-04 14:00:00,4375.25,11470.75,1967.25,1950.25,321.0,18.0,37.5,1652.0,296.0,2679.25,220.0,89.0,26854.0,745.0,523.25,2992.0,33206.75,30369.25,22983.75,56190.5,59,54
2022-06-04 14:00:00,2022-06-04 15:00:00,4413.5,11500.5,1900.75,1895.25,321.0,18.0,23.75,1632.75,273.5,2676.5,220.0,89.0,23921.75,743.75,499.5,3028.0,30230.0,27449.25,22927.5,53157.5,57,52
2022-06-04 15:00:00,2022-06-04 16:00:00,4490.5,11919.75,2059.0,2297.0,321.0,18.0,347.5,1612.25,214.75,2676.5,220.0,89.0,19048.5,751.75,529.25,3158.25,25769.25,22736.0,23983.75,49753.0,52,46
2022-06-04 16:00:00,2022-06-04 17:00:00,4620.75,12023.5,2094.0,2814.5,321.0,18.0,1665.5,1598.75,224.0,2677.75,220.0,89.0,11982.75,770.0,552.75,3390.25,20291.0,15925.75,24771.5,45062.5,45,35
2022-06-04 17:00:00,2022-06-04 18:00:00,4721.5,12077.0,2121.75,3449.0,321.0,18.75,3348.25,1588.75,376.75,2682.0,220.0,89.0,5201.75,768.25,665.0,3587.5,15644.0,9454.25,25592.25,41236.25,38,23
2022-06-04 18:00:00,2022-06-04 19:00:00,4755.25,12083.5,2116.75,3642.25,321.5,19.5,5982.5,1574.0,348.5,2688.5,220.0,89.0,1454.75,770.25,741.75,4205.25,15185.5,6401.75,25827.75,41013.25,37,16
2022-06-04 19:00:00,2022-06-04 20:00:00,4736.75,12087.25,2128.75,3750.5,323.0,20.0,4942.5,1549.75,299.0,2690.25,220.0,89.0,76.5,769.75,602.5,6088.0,14437.0,6767.0,25936.5,40373.5,36,17
2022-06-04 20:00:00,2022-06-04 21:00:00,4662.75,12088.5,2134.25,3671.0,322.75,21.0,3285.75,1540.5,194.5,2697.0,220.0,89.0,0.0,774.25,609.25,8597.5,15111.75,9206.75,25796.25,40908.0,37,23
2022-06-04 21:00:00,2022-06-04 22:00:00,4559.5,12062.25,2082.75,3151.75,323.0,21.0,701.5,1528.0,105.25,2706.5,220.0,89.0,0.0,775.75,760.5,10157.25,14138.25,10917.75,25105.75,39244.0,36,28
2022-06-04 22:00:00,2022-06-04 23:00:00,4434.75,12041.5,1958.5,2354.0,323.0,21.25,285.5,1533.0,77.25,2708.75,221.0,89.0,0.0,777.75,885.75,10446.5,14116.0,11332.25,24041.5,38157.5,37,30
2022-06-04 23:00:00,2022-06-05 00:00:00,4405.25,12098.25,1877.0,2219.5,323.0,22.0,321.75,1525.25,71.5,2711.5,221.0,89.0,0.0,779.25,962.5,10344.25,14115.5,11306.75,23855.5,37971.0,37,30
2022-06-05 00:00:00,2022-06-05 01:00:00,4379.75,12089.0,1854.75,2244.75,323.0,22.0,252.5,1518.75,123.0,2713.75,221.0,89.0,0.0,785.25,864.75,10314.25,13969.5,11179.0,23826.0,37795.5,37,30
2022-06-05 01:00:00,2022-06-05 02:00:00,4360.5,12016.25,1821.75,2187.75,323.0,22.0,56.75,1526.0,75.0,2716.25,221.0,89.0,0.0,777.75,899.75,11133.5,14579.75,12033.25,23646.5,38226.25,38,31
2022-06-05 02:00:00,2022-06-05 03:00:00,4359.25,12086.0,1643.25,2088.0,323.0,22.75,32.75,1518.25,65.0,2715.5,221.0,89.0,3.5,777.75,810.0,11749.0,15068.0,12562.5,23436.0,38504.0,39,33
2022-06-05 03:00:00,2022-06-05 04:00:00,4377.0,12102.0,1621.25,2054.0,323.0,23.0,1.75,1519.25,63.75,2714.25,221.0,89.0,451.5,780.5,893.5,12223.75,16046.0,13568.75,23412.5,39458.5,41,34
2022-06-05 04:00:00,2022-06-05 05:00:00,4437.25,12158.0,1597.75,2039.25,323.0,22.5,27.25,1531.75,92.5,2712.5,221.0,89.0,2820.75,775.25,1085.0,11674.5,18118.5,15580.25,23488.75,41607.25,44,37
2022-06-05 05:00:00,2022-06-05 06:00:00,4479.0,12190.75,1596.75,2051.5,323.0,22.0,540.0,1536.75,120.25,2711.5,221.0,89.0,7494.5,772.5,1256.75,7953.25,19785.0,16704.5,23573.5,43358.5,46,39
2022-06-05 06:00:00,2022-06-05 07:00:00,4480.25,11922.0,1814.75,2448.75,324.0,21.0,1440.0,1537.25,117.5,2706.0,221.0,89.0,12936.0,777.25,1433.0,5264.25,23615.25,19633.25,23916.75,47532.0,50,41
2022-06-05 07:00:00,2022-06-05 08:00:00,4438.0,11728.75,1799.5,2618.25,325.0,20.5,1325.0,1536.5,113.5,2696.75,221.0,89.0,17367.5,770.75,1542.0,4883.75,27648.5,23793.25,23827.25,51475.75,54,46
2022-06-05 08:00:00,2022-06-05 09:00:00,4393.75,11390.5,1825.75,2931.0,325.0,20.0,1240.5,1548.0,141.25,2679.75,221.0,89.0,21168.0,767.25,1715.75,5916.75,32606.5,28800.5,23766.75,56373.25,58,51
2022-06-05 09:00:00,2022-06-05 10:00:00,4345.75,11104.75,1742.25,2911.25,325.0,20.0,122.75,1550.25,165.5,2663.5,221.0,89.0,23820.0,763.25,1873.75,6883.75,35288.25,32577.5,23313.5,58601.75,60,56
2022-06-05 10:00:00,2022-06-05 11:00:00,4307.0,10855.5,1743.75,2914.5,325.0,20.25,397.25,1549.75,220.75,2676.75,221.0,89.0,24910.0,761.0,2043.25,7453.25,37444.5,34406.5,23043.5,60488.0,62,57
2022-06-05 11:00:00,2022-06-05 12:00:00,4276.75,10964.25,1606.75,2545.5,325.0,20.0,115.75,1560.5,183.25,2667.0,221.0,89.0,23684.5,760.5,2175.0,8097.75,36686.25,33957.25,22606.25,59292.5,62,57
2022-06-05 12:00:00,2022-06-05 13:00:00,4283.75,11713.0,1619.25,2060.0,325.0,20.0,239.0,1559.0,281.0,2679.0,220.5,88.75,20860.25,755.5,2361.25,8794.75,34959.5,32016.25,22900.5,57860.0,60,55
2022-06-05 13:00:00,2022-06-05 14:00:00,4315.0,11908.5,1926.75,2151.0,325.0,20.0,237.0,1560.5,274.25,2676.75,220.75,88.75,16980.25,751.75,2734.75,9458.25,32105.5,29173.25,23523.75,55629.25,58,52
2022-06-05 14:00:00,2022-06-05 15:00:00,4340.75,11962.5,1940.25,2523.5,325.0,20.25,221.75,1556.75,175.0,2676.25,220.0,88.0,12045.0,753.75,3172.0,10359.25,28391.75,25576.25,23988.25,52380.0,54,49
2022-06-05 15:00:00,2022-06-05 16:00:00,4454.0,11968.0,1942.75,2896.75,325.0,21.75,496.25,1552.5,229.75,2678.75,220.0,88.0,8247.0,755.25,3586.0,11225.0,26201.5,23058.0,24485.25,50686.75,52,45
