,startTime,endTime,Fossil Gas,Hydro Water Reservoir,Nuclear,Other,Solar,Wind Onshore,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
0,2022-06-01 00:00:00,2022-06-01 01:00:00,0.0,5264.0,5139.0,653.0,0.0,3471.0,8735.0,3471.0,5792.0,14527.0,60,24
1,2022-06-01 01:00:00,2022-06-01 02:00:00,0.0,5320.0,5140.0,702.0,0.0,3252.0,8572.0,3252.0,5842.0,14414.0,59,23
2,2022-06-01 02:00:00,2022-06-01 03:00:00,0.0,5387.0,4982.0,734.0,1.0,3099.0,8487.0,3100.0,5716.0,14203.0,60,22
3,2022-06-01 03:00:00,2022-06-01 04:00:00,0.0,6039.0,4897.0,805.0,10.0,2962.0,9011.0,2972.0,5702.0,14713.0,61,20
4,2022-06-01 04:00:00,2022-06-01 05:00:00,0.0,7255.0,4893.0,1034.0,43.0,2743.0,10041.0,2786.0,5927.0,15968.0,63,17
5,2022-06-01 05:00:00,2022-06-01 06:00:00,0.0,8078.0,4881.0,1058.0,111.0,2507.0,10696.0,2618.0,5939.0,16635.0,64,16
6,2022-06-01 06:00:00,2022-06-01 07:00:00,0.0,8473.0,4705.0,1079.0,197.0,2495.0,11165.0,2692.0,5784.0,16949.0,66,16
7,2022-06-01 07:00:00,2022-06-01 08:00:00,0.0,8525.0,4699.0,1106.0,299.0,2556.0,11380.0,2855.0,5805.0,17185.0,66,17
8,2022-06-01 08:00:00,2022-06-01 09:00:00,11.0,8342.0,4699.0,1106.0,375.0,2464.0,11181.0,2839.0,5816.0,16997.0,66,17
9,2022-06-01 09:00:00,2022-06-01 10:00:00,24.0,8321.0,4750.0,1104.0,430.0,2496.0,11247.0,2926.0,5878.0,17125.0,66,17
10,2022-06-01 10:00:00,2022-06-01 11:00:00,0.0,8373.0,4748.0,909.0,467.0,2568.0,11408.0,3035.0,5657.0,17065.0,67,18
11,2022-06-01 11:00:00,2022-06-01 12:00:00,0.0,8303.0,4746.0,916.0,467.0,2657.0,11427.0,3124.0,5662.0,17089.0,67,18
12,2022-06-01 12:00:00,2022-06-01 13:00:00,0.0,8289.0,4737.0,918.0,452.0,2765.0,11506.0,3217.0,5655.0,17161.0,67,19
13,2022-06-01 13:00:00,2022-06-01 14:00:00,0.0,8205.0,4732.0,912.0,401.0,2888.0,11494.0,3289.0,5644.0,17138.0,67,19
14,2022-06-01 14:00:00,2022-06-01 15:00:00,0.0,8216.0,4731.0,932.0,318.0,2887.0,11421.0,3205.0,5663.0,17084.0,67,19
15,2022-06-01 15:00:00,2022-06-01 16:00:00,0.0,8493.0,4731.0,1091.0,227.0,2863.0,11583.0,3090.0,5822.0,17405.0,67,18
16,2022-06-01 16:00:00,2022-06-01 17:00:00,0.0,8562.0,4732.0,1091.0,132.0,2800.0,11494.0,2932.0,5823.0,17317.0,66,17
17,2022-06-01 17:00:00,2022-06-01 18:00:00,0.0,8257.0,4733.0,1083.0,60.0,2682.0,10999.0,2742.0,5816.0,16815.0,65,16
18,2022-06-01 18:00:00,2022-06-01 19:00:00,0.0,8206.0,4736.0,1071.0,16.0,2664.0,10886.0,2680.0,5807.0,16693.0,65,16
19,2022-06-01 19:00:00,2022-06-01 20:00:00,0.0,8210.0,4745.0,1060.0,3.0,2790.0,11003.0,2793.0,5805.0,16808.0,65,17
20,2022-06-01 20:00:00,2022-06-01 21:00:00,0.0,7869.0,4743.0,1074.0,0.0,2829.0,10698.0,2829.0,5817.0,16515.0,65,17
21,2022-06-01 21:00:00,2022-06-01 22:00:00,0.0,7742.0,4738.0,1045.0,0.0,2871.0,10613.0,2871.0,5783.0,16396.0,65,18
22,2022-06-01 22:00:00,2022-06-01 23:00:00,0.0,7300.0,4724.0,841.0,0.0,2845.0,10145.0,2845.0,5565.0,15710.0,65,18
23,2022-06-01 23:00:00,2022-06-02 00:00:00,0.0,7311.0,4721.0,740.0,0.0,2726.0,10037.0,2726.0,5461.0,15498.0,65,18
24,2022-06-02 00:00:00,2022-06-02 01:00:00,0.0,7264.0,4722.0,742.0,0.0,2602.0,9866.0,2602.0,5464.0,15330.0,64,17
25,2022-06-02 01:00:00,2022-06-02 02:00:00,0.0,7414.0,4722.0,742.0,0.0,2401.0,9815.0,2401.0,5464.0,15279.0,64,16
26,2022-06-02 02:00:00,2022-06-02 03:00:00,0.0,7780.0,4725.0,743.0,3.0,2135.0,9918.0,2138.0,5468.0,15386.0,64,14
27,2022-06-02 03:00:00,2022-06-02 04:00:00,0.0,8170.0,4727.0,736.0,11.0,1826.0,10007.0,1837.0,5463.0,15470.0,65,12
28,2022-06-02 04:00:00,2022-06-02 05:00:00,0.0,8771.0,4727.0,742.0,43.0,1625.0,10439.0,1668.0,5469.0,15908.0,66,10
29,2022-06-02 05:00:00,2022-06-02 06:00:00,0.0,9161.0,4728.0,785.0,89.0,1509.0,10759.0,1598.0,5513.0,16272.0,66,10
30,2022-06-02 06:00:00,2022-06-02 07:00:00,0.0,9162.0,4725.0,762.0,154.0,1619.0,10935.0,1773.0,5487.0,16422.0,67,11
31,2022-06-02 07:00:00,2022-06-02 08:00:00,0.0,9055.0,4731.0,757.0,216.0,1815.0,11086.0,2031.0,5488.0,16574.0,67,12
32,2022-06-02 08:00:00,2022-06-02 09:00:00,0.0,8943.0,4733.0,755.0,274.0,2006.0,11223.0,2280.0,5488.0,16711.0,67,14
33,2022-06-02 09:00:00,2022-06-02 10:00:00,0.0,8885.0,4735.0,818.0,308.0,2058.0,11251.0,2366.0,5553.0,16804.0,67,14
34,2022-06-02 10:00:00,2022-06-02 11:00:00,0.0,8812.0,4735.0,762.0,326.0,2093.0,11231.0,2419.0,5497.0,16728.0,67,14
35,2022-06-02 11:00:00,2022-06-02 12:00:00,12.0,8769.0,4733.0,725.0,331.0,2187.0,11287.0,2518.0,5470.0,16757.0,67,15
36,2022-06-02 12:00:00,2022-06-02 13:00:00,0.0,8686.0,4732.0,731.0,320.0,2427.0,11433.0,2747.0,5463.0,16896.0,68,16
37,2022-06-02 13:00:00,2022-06-02 14:00:00,0.0,8654.0,4731.0,729.0,292.0,2544.0,11490.0,2836.0,5460.0,16950.0,68,17
38,2022-06-02 14:00:00,2022-06-02 15:00:00,0.0,8364.0,4731.0,721.0,237.0,2634.0,11235.0,2871.0,5452.0,16687.0,67,17
39,2022-06-02 15:00:00,2022-06-02 16:00:00,0.0,8373.0,4730.0,685.0,174.0,2800.0,11347.0,2974.0,5415.0,16762.0,68,18
40,2022-06-02 16:00:00,2022-06-02 17:00:00,0.0,8492.0,4729.0,670.0,91.0,2709.0,11292.0,2800.0,5399.0,16691.0,68,17
41,2022-06-02 17:00:00,2022-06-02 18:00:00,0.0,8328.0,4729.0,668.0,42.0,2688.0,11058.0,2730.0,5397.0,16455.0,67,17
42,2022-06-02 18:00:00,2022-06-02 19:00:00,0.0,8244.0,4730.0,669.0,11.0,3057.0,11312.0,3068.0,5399.0,16711.0,68,18
43,2022-06-02 19:00:00,2022-06-02 20:00:00,0.0,7783.0,4732.0,640.0,3.0,3479.0,11265.0,3482.0,5372.0,16637.0,68,21
44,2022-06-02 20:00:00,2022-06-02 21:00:00,0.0,7032.0,4732.0,623.0,0.0,4343.0,11375.0,4343.0,5355.0,16730.0,68,26
45,2022-06-02 21:00:00,2022-06-02 22:00:00,0.0,6558.0,4721.0,602.0,0.0,4802.0,11360.0,4802.0,5323.0,16683.0,68,29
46,2022-06-02 22:00:00,2022-06-02 23:00:00,0.0,5430.0,4734.0,540.0,0.0,4849.0,10279.0,4849.0,5274.0,15553.0,66,31
47,2022-06-02 23:00:00,2022-06-03 00:00:00,0.0,5248.0,4736.0,529.0,0.0,4607.0,9855.0,4607.0,5265.0,15120.0,65,30
48,2022-06-03 00:00:00,2022-06-03 01:00:00,0.0,5138.0,4738.0,529.0,0.0,4528.0,9666.0,4528.0,5267.0,14933.0,65,30
49,2022-06-03 01:00:00,2022-06-03 02:00:00,0.0,5249.0,4733.0,523.0,0.0,4427.0,9676.0,4427.0,5256.0,14932.0,65,30
50,2022-06-03 02:00:00,2022-06-03 03:00:00,0.0,5298.0,4736.0,580.0,4.0,4335.0,9637.0,4339.0,5316.0,14953.0,64,29
51,2022-06-03 03:00:00,2022-06-03 04:00:00,0.0,6265.0,4736.0,618.0,12.0,4093.0,10370.0,4105.0,5354.0,15724.0,66,26
52,2022-06-03 04:00:00,2022-06-03 05:00:00,0.0,7231.0,4735.0,677.0,39.0,3842.0,11112.0,3881.0,5412.0,16524.0,67,23
53,2022-06-03 05:00:00,2022-06-03 06:00:00,0.0,7419.0,4735.0,834.0,98.0,3570.0,11087.0,3668.0,5569.0,16656.0,67,22
54,2022-06-03 06:00:00,2022-06-03 07:00:00,0.0,7543.0,4735.0,742.0,168.0,3296.0,11007.0,3464.0,5477.0,16484.0,67,21
55,2022-06-03 07:00:00,2022-06-03 08:00:00,0.0,7475.0,4734.0,738.0,252.0,3123.0,10850.0,3375.0,5472.0,16322.0,66,21
56,2022-06-03 08:00:00,2022-06-03 09:00:00,0.0,7272.0,4734.0,682.0,324.0,2914.0,10510.0,3238.0,5416.0,15926.0,66,20
57,2022-06-03 09:00:00,2022-06-03 10:00:00,0.0,7079.0,4734.0,685.0,368.0,2786.0,10233.0,3154.0,5419.0,15652.0,65,20
58,2022-06-03 10:00:00,2022-06-03 11:00:00,0.0,7064.0,4735.0,671.0,406.0,2914.0,10384.0,3320.0,5406.0,15790.0,66,21
59,2022-06-03 11:00:00,2022-06-03 12:00:00,0.0,7080.0,4737.0,657.0,425.0,3182.0,10687.0,3607.0,5394.0,16081.0,66,22
60,2022-06-03 12:00:00,2022-06-03 13:00:00,0.0,7136.0,4735.0,641.0,429.0,3419.0,10984.0,3848.0,5376.0,16360.0,67,24
61,2022-06-03 13:00:00,2022-06-03 14:00:00,0.0,7260.0,4733.0,629.0,391.0,3505.0,11156.0,3896.0,5362.0,16518.0,68,24
62,2022-06-03 14:00:00,2022-06-03 15:00:00,0.0,7267.0,4734.0,633.0,327.0,3610.0,11204.0,3937.0,5367.0,16571.0,68,24
63,2022-06-03 15:00:00,2022-06-03 16:00:00,0.0,7753.0,4732.0,625.0,243.0,3615.0,11611.0,3858.0,5357.0,16968.0,68,23
64,2022-06-03 16:00:00,2022-06-03 17:00:00,0.0,7834.0,4731.0,599.0,149.0,3479.0,11462.0,3628.0,5330.0,16792.0,68,22
65,2022-06-03 17:00:00,2022-06-03 18:00:00,0.0,7593.0,4728.0,578.0,73.0,3426.0,11092.0,3499.0,5306.0,16398.0,68,21
66,2022-06-03 18:00:00,2022-06-03 19:00:00,0.0,7285.0,4729.0,566.0,21.0,3426.0,10732.0,3447.0,5295.0,16027.0,67,22
67,2022-06-03 19:00:00,2022-06-03 20:00:00,0.0,7205.0,4732.0,558.0,4.0,3668.0,10877.0,3672.0,5290.0,16167.0,67,23
68,2022-06-03 20:00:00,2022-06-03 21:00:00,0.0,6834.0,4731.0,533.0,0.0,4170.0,11004.0,4170.0,5264.0,16268.0,68,26
69,2022-06-03 21:00:00,2022-06-03 22:00:00,0.0,6488.0,4721.0,514.0,0.0,4628.0,11116.0,4628.0,5235.0,16351.0,68,28
70,2022-06-03 22:00:00,2022-06-03 23:00:00,0.0,5825.0,4735.0,497.0,0.0,5038.0,10863.0,5038.0,5232.0,16095.0,67,31
71,2022-06-03 23:00:00,2022-06-04 00:00:00,0.0,5678.0,4737.0,493.0,0.0,5345.0,11023.0,5345.0,5230.0,16253.0,68,33
72,2022-06-04 00:00:00,2022-06-04 01:00:00,0.0,5487.0,4738.0,514.0,0.0,5380.0,10867.0,5380.0,5252.0,16119.0,67,33
73,2022-06-04 01:00:00,2022-06-04 02:00:00,0.0,5428.0,4739.0,522.0,0.0,5298.0,10726.0,5298.0,5261.0,15987.0,67,33
74,2022-06-04 02:00:00,2022-06-04 03:00:00,0.0,5429.0,4738.0,561.0,4.0,5011.0,10444.0,5015.0,5299.0,15743.0,66,32
75,2022-06-04 03:00:00,2022-06-04 04:00:00,0.0,5679.0,4737.0,599.0,22.0,4565.0,10266.0,4587.0,5336.0,15602.0,66,29
76,2022-06-04 04:00:00,2022-06-04 05:00:00,0.0,6128.0,4737.0,628.0,80.0,4164.0,10372.0,4244.0,5365.0,15737.0,66,27
77,2022-06-04 05:00:00,2022-06-04 06:00:00,0.0,6357.0,4736.0,638.0,174.0,3910.0,10441.0,4084.0,5374.0,15815.0,66,26
78,2022-06-04 06:00:00,2022-06-04 07:00:00,0.0,6655.0,4732.0,649.0,294.0,3648.0,10597.0,3942.0,5381.0,15978.0,66,25
79,2022-06-04 07:00:00,2022-06-04 08:00:00,0.0,6889.0,4731.0,687.0,415.0,3371.0,10675.0,3786.0,5418.0,16093.0,66,24
80,2022-06-04 08:00:00,2022-06-04 09:00:00,0.0,7077.0,4732.0,721.0,513.0,3194.0,10784.0,3707.0,5453.0,16237.0,66,23
81,2022-06-04 09:00:00,2022-06-04 10:00:00,0.0,7089.0,4731.0,745.0,581.0,3158.0,10828.0,3739.0,5476.0,16304.0,66,23
82,2022-06-04 10:00:00,2022-06-04 11:00:00,0.0,5909.0,4730.0,754.0,609.0,3008.0,9526.0,3617.0,5484.0,15010.0,63,24
83,2022-06-04 11:00:00,2022-06-04 12:00:00,0.0,5770.0,4730.0,759.0,612.0,3097.0,9479.0,3709.0,5489.0,14968.0,63,25
84,2022-06-04 12:00:00,2022-06-04 13:00:00,0.0,5753.0,4731.0,761.0,583.0,3240.0,9576.0,3823.0,5492.0,15068.0,64,25
85,2022-06-04 13:00:00,2022-06-04 14:00:00,0.0,5938.0,4729.0,715.0,515.0,3265.0,9718.0,3780.0,5444.0,15162.0,64,25
86,2022-06-04 14:00:00,2022-06-04 15:00:00,0.0,6090.0,4730.0,670.0,414.0,3463.0,9967.0,3877.0,5400.0,15367.0,65,25
87,2022-06-04 15:00:00,2022-06-04 16:00:00,0.0,6180.0,4730.0,643.0,295.0,3334.0,9809.0,3629.0,5373.0,15182.0,65,24
88,2022-06-04 16:00:00,2022-06-04 17:00:00,0.0,6297.0,4726.0,598.0,174.0,3238.0,9709.0,3412.0,5324.0,15033.0,65,23
89,2022-06-04 17:00:00,2022-06-04 18:00:00,0.0,6512.0,4723.0,583.0,79.0,3016.0,9607.0,3095.0,5306.0,14913.0,64,21
90,2022-06-04 18:00:00,2022-06-04 19:00:00,0.0,6517.0,4716.0,570.0,21.0,3030.0,9568.0,3051.0,5286.0,14854.0,64,21
91,2022-06-04 19:00:00,2022-06-04 20:00:00,0.0,6487.0,4723.0,563.0,4.0,3105.0,9596.0,3109.0,5286.0,14882.0,64,21
92,2022-06-04 20:00:00,2022-06-04 21:00:00,0.0,6485.0,4726.0,556.0,0.0,3406.0,9891.0,3406.0,5282.0,15173.0,65,22
93,2022-06-04 21:00:00,2022-06-04 22:00:00,0.0,6341.0,4722.0,557.0,0.0,3904.0,10245.0,3904.0,5279.0,15524.0,66,25
94,2022-06-04 22:00:00,2022-06-04 23:00:00,0.0,5951.0,4733.0,548.0,0.0,4131.0,10082.0,4131.0,5281.0,15363.0,66,27
95,2022-06-04 23:00:00,2022-06-05 00:00:00,0.0,5752.0,4729.0,545.0,0.0,4418.0,10170.0,4418.0,5274.0,15444.0,66,29
96,2022-06-05 00:00:00,2022-06-05 01:00:00,0.0,5724.0,4736.0,514.0,0.0,4482.0,10206.0,4482.0,5250.0,15456.0,66,29
97,2022-06-05 01:00:00,2022-06-05 02:00:00,0.0,5638.0,4736.0,503.0,0.0,4409.0,10047.0,4409.0,5239.0,15286.0,66,29
98,2022-06-05 02:00:00,2022-06-05 03:00:00,0.0,5613.0,4737.0,496.0,5.0,4064.0,9682.0,4069.0,5233.0,14915.0,65,27
99,2022-06-05 03:00:00,2022-06-05 04:00:00,0.0,5926.0,4738.0,499.0,24.0,3780.0,9730.0,3804.0,5237.0,14967.0,65,25
100,2022-06-05 04:00:00,2022-06-05 05:00:00,0.0,5802.0,4737.0,486.0,94.0,3570.0,9466.0,3664.0,5223.0,14689.0,64,25
101,2022-06-05 05:00:00,2022-06-05 06:00:00,0.0,5713.0,4737.0,581.0,192.0,3551.0,9456.0,3743.0,5318.0,14774.0,64,25
102,2022-06-05 06:00:00,2022-06-05 07:00:00,0.0,5923.0,4737.0,620.0,321.0,3652.0,9896.0,3973.0,5357.0,15253.0,65,26
103,2022-06-05 07:00:00,2022-06-05 08:00:00,0.0,5888.0,4737.0,679.0,458.0,3831.0,10177.0,4289.0,5416.0,15593.0,65,28
104,2022-06-05 08:00:00,2022-06-05 09:00:00,0.0,5886.0,4733.0,683.0,572.0,4076.0,10534.0,4648.0,5416.0,15950.0,66,29
105,2022-06-05 09:00:00,2022-06-05 10:00:00,0.0,5756.0,4728.0,638.0,644.0,4158.0,10558.0,4802.0,5366.0,15924.0,66,30
106,2022-06-05 10:00:00,2022-06-05 11:00:00,0.0,5392.0,4728.0,662.0,676.0,4270.0,10338.0,4946.0,5390.0,15728.0,66,31
107,2022-06-05 11:00:00,2022-06-05 12:00:00,0.0,5452.0,4730.0,683.0,679.0,4261.0,10392.0,4940.0,5413.0,15805.0,66,31
108,2022-06-05 12:00:00,2022-06-05 13:00:00,0.0,5401.0,4730.0,682.0,636.0,4273.0,10310.0,4909.0,5412.0,15722.0,66,31
109,2022-06-05 13:00:00,2022-06-05 14:00:00,0.0,5405.0,4732.0,653.0,565.0,4130.0,10100.0,4695.0,5385.0,15485.0,65,30
110,2022-06-05 14:00:00,2022-06-05 15:00:00,0.0,5517.0,4731.0,614.0,453.0,3998.0,9968.0,4451.0,5345.0,15313.0,65,29
111,2022-06-05 15:00:00,2022-06-05 16:00:00,0.0,5660.0,4730.0,583.0,315.0,3837.0,9812.0,4152.0,5313.0,15125.0,65,27
112,2022-06-05 16:00:00,2022-06-05 17:00:00,0.0,6141.0,4729.0,567.0,188.0,3669.0,9998.0,3857.0,5296.0,15294.0,65,25
113,2022-06-05 17:00:00,2022-06-05 18:00:00,0.0,6491.0,4719.0,531.0,88.0,3421.0,10000.0,3509.0,5250.0,15250.0,66,23
114,2022-06-05 18:00:00,2022-06-05 19:00:00,0.0,6762.0,4719.0,524.0,21.0,3309.0,10092.0,3330.0,5243.0,15335.0,66,22
115,2022-06-05 19:00:00,2022-06-05 20:00:00,0.0,6917.0,4718.0,551.0,4.0,3111.0,10032.0,3115.0,5269.0,15301.0,66,20
116,2022-06-05 20:00:00,2022-06-05 21:00:00,0.0,6789.0,4718.0,550.0,0.0,3013.0,9802.0,3013.0,5268.0,15070.0,65,20
117,2022-06-05 21:00:00,2022-06-05 22:00:00,0.0,6191.0,4723.0,553.0,0.0,2862.0,9053.0,2862.0,5276.0,14329.0,63,20
118,2022-06-05 22:00:00,2022-06-05 23:00:00,0.0,6182.0,4717.0,479.0,0.0,2928.0,9110.0,2928.0,5196.0,14306.0,64,20
119,2022-06-05 23:00:00,2022-06-06 00:00:00,0.0,6215.0,4719.0,468.0,0.0,2937.0,9152.0,2937.0,5187.0,14339.0,64,20
120,2022-06-06 00:00:00,2022-06-06 01:00:00,0.0,6287.0,4719.0,473.0,0.0,2634.0,8921.0,2634.0,5192.0,14113.0,63,19
121,2022-06-06 01:00:00,2022-06-06 02:00:00,0.0,6657.0,4720.0,460.0,0.0,2450.0,9107.0,2450.0,5180.0,14287.0,64,17
122,2022-06-06 02:00:00,2022-06-06 03:00:00,0.0,6922.0,4719.0,472.0,5.0,2250.0,9177.0,2255.0,5191.0,14368.0,64,16
123,2022-06-06 03:00:00,2022-06-06 04:00:00,0.0,7252.0,4720.0,505.0,18.0,1918.0,9188.0,1936.0,5225.0,14413.0,64,13
124,2022-06-06 04:00:00,2022-06-06 05:00:00,0.0,7705.0,4719.0,537.0,66.0,1580.0,9351.0,1646.0,5256.0,14607.0,64,11
125,2022-06-06 05:00:00,2022-06-06 06:00:00,0.0,8142.0,4720.0,571.0,128.0,1306.0,9576.0,1434.0,5291.0,14867.0,64,10
126,2022-06-06 06:00:00,2022-06-06 07:00:00,0.0,8088.0,4725.0,579.0,216.0,1241.0,9545.0,1457.0,5304.0,14849.0,64,10
127,2022-06-06 07:00:00,2022-06-06 08:00:00,0.0,7743.0,4727.0,613.0,304.0,1354.0,9401.0,1658.0,5340.0,14741.0,64,11
128,2022-06-06 08:00:00,2022-06-06 09:00:00,0.0,7338.0,4723.0,607.0,380.0,1459.0,9177.0,1839.0,5330.0,14507.0,63,13
129,2022-06-06 09:00:00,2022-06-06 10:00:00,0.0,6432.0,4723.0,587.0,422.0,1663.0,8517.0,2085.0,5310.0,13827.0,62,15
130,2022-06-06 10:00:00,2022-06-06 11:00:00,0.0,6045.0,4787.0,573.0,434.0,1943.0,8422.0,2377.0,5360.0,13782.0,61,17
131,2022-06-06 11:00:00,2022-06-06 12:00:00,0.0,5980.0,4909.0,594.0,424.0,2260.0,8664.0,2684.0,5503.0,14167.0,61,19
132,2022-06-06 12:00:00,2022-06-06 13:00:00,0.0,5969.0,4971.0,614.0,390.0,2509.0,8868.0,2899.0,5585.0,14453.0,61,20
133,2022-06-06 13:00:00,2022-06-06 14:00:00,0.0,6078.0,5014.0,608.0,332.0,2664.0,9074.0,2996.0,5622.0,14696.0,62,20
134,2022-06-06 14:00:00,2022-06-06 15:00:00,0.0,6494.0,5073.0,596.0,252.0,2848.0,9594.0,3100.0,5669.0,15263.0,63,20
135,2022-06-06 15:00:00,2022-06-06 16:00:00,0.0,7815.0,5128.0,594.0,174.0,2784.0,10773.0,2958.0,5722.0,16495.0,65,18
136,2022-06-06 16:00:00,2022-06-06 17:00:00,0.0,8015.0,5154.0,566.0,97.0,2587.0,10699.0,2684.0,5720.0,16419.0,65,16
137,2022-06-06 17:00:00,2022-06-06 18:00:00,0.0,7879.0,5188.0,533.0,48.0,2551.0,10478.0,2599.0,5721.0,16199.0,65,16
138,2022-06-06 18:00:00,2022-06-06 19:00:00,0.0,7688.0,5200.0,517.0,14.0,2853.0,10555.0,2867.0,5717.0,16272.0,65,18
139,2022-06-06 19:00:00,2022-06-06 20:00:00,0.0,7027.0,5201.0,526.0,3.0,3418.0,10448.0,3421.0,5727.0,16175.0,65,21
140,2022-06-06 20:00:00,2022-06-06 21:00:00,0.0,6358.0,5200.0,524.0,0.0,3948.0,10306.0,3948.0,5724.0,16030.0,64,25
141,2022-06-06 21:00:00,2022-06-06 22:00:00,0.0,5858.0,5194.0,517.0,0.0,4096.0,9954.0,4096.0,5711.0,15665.0,64,26
142,2022-06-06 22:00:00,2022-06-06 23:00:00,0.0,5521.0,5201.0,529.0,0.0,3900.0,9421.0,3900.0,5730.0,15151.0,62,26
143,2022-06-06 23:00:00,2022-06-07 00:00:00,0.0,5449.0,5200.0,527.0,0.0,3747.0,9196.0,3747.0,5727.0,14923.0,62,25
144,2022-06-07 00:00:00,2022-06-07 01:00:00,0.0,5566.0,5203.0,530.0,0.0,3463.0,9029.0,3463.0,5733.0,14762.0,61,23
145,2022-06-07 01:00:00,2022-06-07 02:00:00,0.0,5720.0,5214.0,552.0,0.0,3122.0,8842.0,3122.0,5766.0,14608.0,61,21
146,2022-06-07 02:00:00,2022-06-07 03:00:00,0.0,6313.0,5216.0,579.0,4.0,2792.0,9109.0,2796.0,5795.0,14904.0,61,19
147,2022-06-07 03:00:00,2022-06-07 04:00:00,0.0,7531.0,5216.0,608.0,16.0,2299.0,9846.0,2315.0,5824.0,15670.0,63,15
148,2022-06-07 04:00:00,2022-06-07 05:00:00,0.0,8633.0,5214.0,665.0,46.0,1884.0,10563.0,1930.0,5879.0,16442.0,64,12
149,2022-06-07 05:00:00,2022-06-07 06:00:00,0.0,9186.0,5215.0,686.0,105.0,1503.0,10794.0,1608.0,5901.0,16695.0,65,10
150,2022-06-07 06:00:00,2022-06-07 07:00:00,0.0,9450.0,5216.0,696.0,179.0,1227.0,10856.0,1406.0,5912.0,16768.0,65,8
151,2022-06-07 07:00:00,2022-06-07 08:00:00,0.0,9512.0,5218.0,707.0,255.0,1105.0,10872.0,1360.0,5925.0,16797.0,65,8
152,2022-06-07 08:00:00,2022-06-07 09:00:00,0.0,9473.0,5216.0,710.0,327.0,941.0,10741.0,1268.0,5926.0,16667.0,64,8
153,2022-06-07 09:00:00,2022-06-07 10:00:00,0.0,9402.0,5217.0,642.0,359.0,926.0,10687.0,1285.0,5859.0,16546.0,65,8
154,2022-06-07 10:00:00,2022-06-07 11:00:00,0.0,9227.0,5217.0,675.0,380.0,945.0,10552.0,1325.0,5892.0,16444.0,64,8
155,2022-06-07 11:00:00,2022-06-07 12:00:00,0.0,9199.0,5215.0,671.0,388.0,999.0,10586.0,1387.0,5886.0,16472.0,64,8
156,2022-06-07 12:00:00,2022-06-07 13:00:00,0.0,9258.0,5213.0,671.0,370.0,988.0,10616.0,1358.0,5884.0,16500.0,64,8
157,2022-06-07 13:00:00,2022-06-07 14:00:00,0.0,9275.0,5212.0,645.0,328.0,1056.0,10659.0,1384.0,5857.0,16516.0,65,8
158,2022-06-07 14:00:00,2022-06-07 15:00:00,0.0,9281.0,5212.0,686.0,254.0,1100.0,10635.0,1354.0,5898.0,16533.0,64,8
159,2022-06-07 15:00:00,2022-06-07 16:00:00,0.0,9232.0,5213.0,654.0,172.0,1139.0,10543.0,1311.0,5867.0,16410.0,64,8
160,2022-06-07 16:00:00,2022-06-07 17:00:00,0.0,9392.0,5214.0,646.0,97.0,1100.0,10589.0,1197.0,5860.0,16449.0,64,7
161,2022-06-07 17:00:00,2022-06-07 18:00:00,0.0,8787.0,5213.0,639.0,42.0,1140.0,9969.0,1182.0,5852.0,15821.0,63,7
162,2022-06-07 18:00:00,2022-06-07 19:00:00,0.0,8842.0,5212.0,626.0,12.0,1296.0,10150.0,1308.0,5838.0,15988.0,63,8
163,2022-06-07 19:00:00,2022-06-07 20:00:00,0.0,8580.0,5214.0,593.0,3.0,1389.0,9972.0,1392.0,5807.0,15779.0,63,9
164,2022-06-07 20:00:00,2022-06-07 21:00:00,0.0,8320.0,5214.0,585.0,0.0,1601.0,9921.0,1601.0,5799.0,15720.0,63,10
165,2022-06-07 21:00:00,2022-06-07 22:00:00,0.0,8124.0,5198.0,616.0,0.0,1679.0,9803.0,1679.0,5814.0,15617.0,63,11
166,2022-06-07 22:00:00,2022-06-07 23:00:00,0.0,8017.0,5220.0,593.0,0.0,1773.0,9790.0,1773.0,5813.0,15603.0,63,11
167,2022-06-07 23:00:00,2022-06-08 00:00:00,0.0,7636.0,5220.0,595.0,0.0,1825.0,9461.0,1825.0,5815.0,15276.0,62,12
168,2022-06-08 00:00:00,2022-06-08 01:00:00,0.0,7640.0,5221.0,608.0,0.0,1880.0,9520.0,1880.0,5829.0,15349.0,62,12
169,2022-06-08 01:00:00,2022-06-08 02:00:00,0.0,7569.0,5220.0,602.0,0.0,1878.0,9447.0,1878.0,5822.0,15269.0,62,12
170,2022-06-08 02:00:00,2022-06-08 03:00:00,0.0,7614.0,5220.0,601.0,3.0,1862.0,9479.0,1865.0,5821.0,15300.0,62,12
171,2022-06-08 03:00:00,2022-06-08 04:00:00,0.0,7938.0,5221.0,635.0,12.0,1797.0,9747.0,1809.0,5856.0,15603.0,62,12
172,2022-06-08 04:00:00,2022-06-08 05:00:00,0.0,9379.0,5221.0,664.0,40.0,1674.0,11093.0,1714.0,5885.0,16978.0,65,10
173,2022-06-08 05:00:00,2022-06-08 06:00:00,0.0,9814.0,5219.0,694.0,91.0,1535.0,11440.0,1626.0,5913.0,17353.0,66,9
174,2022-06-08 06:00:00,2022-06-08 07:00:00,0.0,9971.0,5221.0,709.0,166.0,1541.0,11678.0,1707.0,5930.0,17608.0,66,10
